NOC,Event,Gam_Med_Bro,Gam_Med_Sil,Gam_Med_Gol,Gam_Med_Non
TUR,Cross Country Skiing Men's 30 kilometres,0,0,0,7
TUR,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",0,0,0,2
TUR,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",0,0,0,3
AZE,Rhythmic Gymnastics Women's Individual,0,0,0,5
ROU,"Wrestling Men's Lightweight, Freestyle",0,0,0,3
RWA,Athletics Men's Marathon,0,0,0,7
UZB,Athletics Women's High Jump,0,0,0,7
TCH,Art Competitions Mixed Sculpturing,0,0,0,3
AUT,"Cycling Men's 1,000 metres Time Trial",0,0,0,9
AUT,Cycling Men's Sprint,0,0,0,8
UZB,Boxing Men's Light-Flyweight,0,0,1,2
UZB,Athletics Women's Javelin Throw,0,0,0,3
UZB,Weightlifting Men's Super-Heavyweight,0,0,0,5
IND,"Wrestling Men's Light-Flyweight, Freestyle",0,0,0,4
IND,"Wrestling Men's Featherweight, Freestyle",0,0,0,12
DEN,"Canoeing Men's Canadian Doubles, 10,000 metres",0,0,0,2
MOZ,Athletics Men's 800 metres,0,0,0,2
CUB,Boxing Men's Light-Middleweight,1,2,2,2
FRA,Cross Country Skiing Men's 30 km Skiathlon,0,0,0,11
NED,Short Track Speed Skating Men's 500 metres,0,0,0,9
NED,"Short Track Speed Skating Men's 1,000 metres",1,0,0,8
KAZ,Archery Men's Individual,0,0,0,9
BIH,Athletics Men's Marathon,0,0,0,3
SLO,Judo Women's Lightweight,0,0,0,1
CRO,"Cycling Men's Road Race, Individual",0,0,0,7
YUG,"Athletics Men's 3,000 metres Steeplechase",0,0,0,7
BIH,"Canoeing Men's Canadian Singles, 500 metres",0,0,0,1
CRO,"Shooting Men's Air Rifle, 10 metres",0,0,0,4
CRO,"Shooting Men's Small-Bore Rifle, Three Positions, 50 metres",0,0,0,3
CRO,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0,0,0,3
YUG,Tennis Men's Singles,0,0,0,3
SCG,Athletics Men's Triple Jump,0,0,0,1
SCG,Bobsleigh Men's Four,0,0,0,4
LTU,Swimming Women's 200 metres Breaststroke,0,0,0,1
URS,Judo Men's Middleweight,1,2,0,1
TCH,"Fencing Men's Foil, Individual",0,0,0,15
TCH,"Fencing Men's Foil, Team",0,0,0,9
ESP,Table Tennis Women's Team,0,0,0,6
ESP,Table Tennis Women's Singles,0,0,0,7
HUN,"Wrestling Men's Middleweight, Freestyle",4,0,0,12
TCH,"Wrestling Men's Heavyweight, Greco-Roman",2,2,0,8
CZE,Athletics Men's 110 metres Hurdles,0,0,0,4
SLO,"Shooting Women's Air Rifle, 10 metres",0,0,0,3
SLO,"Shooting Women's Small-Bore Rifle, Three Positions, 50 metres",0,0,0,2
SVK,Cycling Men's Individual Time Trial,0,0,0,4
RUS,"Canoeing Men's Kayak Doubles, 200 metres",0,0,2,0
RUS,"Fencing Women's Sabre, Individual",0,2,1,6
RUS,"Fencing Women's Sabre, Team",0,0,4,4
AZE,Swimming Men's 100 metres Freestyle,0,0,0,1
KAZ,"Canoeing Men's Canadian Doubles, 500 metres",0,0,0,6
KAZ,"Canoeing Men's Canadian Singles, 200 metres",0,0,0,2
KAZ,"Canoeing Men's Canadian Singles, 1,000 metres",0,0,0,6
BUL,"Fencing Men's Foil, Individual",0,0,0,3
TAN,Athletics Men's 800 metres,0,0,0,4
UZB,Athletics Men's 400 metres Hurdles,0,0,0,2
NOR,Cross Country Skiing Women's 5/10 kilometres Pursuit,0,0,0,10
JAM,Athletics Men's 800 metres,0,2,0,13
JAM,"Athletics Men's 1,500 metres",0,0,0,4
BLR,Boxing Men's Heavyweight,0,1,0,3
BIZ,Boxing Men's Bantamweight,0,0,0,1
SUI,Alpinism Mixed Alpinism,0,0,2,0
SUI,"Art Competitions Mixed Literature, Unknown Event",0,0,0,6
POL,Table Tennis Men's Team,0,0,0,3
BLR,Cycling Women's Team Pursuit,0,0,0,3
RUS,"Wrestling Men's Middleweight, Greco-Roman",1,0,3,3
ARG,Athletics Men's 110 metres Hurdles,0,0,0,6
KAZ,"Wrestling Men's Flyweight, Greco-Roman",0,0,0,1
URS,"Wrestling Men's Heavyweight, Freestyle",1,1,6,1
LAT,Figure Skating Women's Singles,0,0,0,2
MAW,"Athletics Men's 1,500 metres",0,0,0,5
UKR,Swimming Women's 200 metres Individual Medley,0,0,2,3
UKR,Swimming Women's 400 metres Individual Medley,0,0,2,1
BUL,Rowing Women's Single Sculls,2,1,1,4
KAZ,Boxing Men's Featherweight,0,0,1,3
RUS,Judo Men's Half-Lightweight,0,0,0,6
UZB,Boxing Men's Super-Heavyweight,1,0,0,2
RUS,Boxing Men's Featherweight,1,0,1,2
KGZ,Judo Men's Heavyweight,0,0,0,4
GEO,Alpine Skiing Men's Downhill,0,0,0,1
GEO,Alpine Skiing Men's Combined,0,0,0,2
GEO,Alpine Skiing Men's Super G,0,0,0,1
BUL,Athletics Men's 400 metres,0,0,0,2
BUL,Athletics Men's Javelin Throw,0,0,0,3
UZB,Judo Women's Half-Lightweight,0,0,0,1
UKR,Biathlon Women's 7.5 kilometres Sprint,3,0,0,20
UKR,Biathlon Women's 12.5 kilometres Mass Start,0,0,0,8
UKR,Biathlon Women's 4 x 6 kilometres Relay,0,0,4,8
MEX,Sailing Mixed Windsurfer,0,0,0,1
POL,Badminton Men's Singles,0,0,0,5
EUN,Cycling Men's 100 kilometres Team Time Trial,0,0,0,4
CHN,"Fencing Women's Foil, Team",0,0,0,26
AUS,Athletics Women's Hammer Throw,0,0,0,5
BAH,Sailing Mixed Three Person Keelboat,0,0,0,15
PUR,"Equestrianism Mixed Jumping, Individual",0,0,0,3
IRL,"Cycling Men's Mountainbike, Cross-Country",0,0,0,5
PHI,Shooting Men's Double Trap,0,0,0,1
NZL,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0,0,0,8
RSA,Figure Skating Women's Singles,0,0,0,3
IRI,Volleyball Men's Volleyball,0,0,0,12
NZL,Archery Men's Individual,0,0,0,6
FRA,"Canoeing Men's Folding Kayak Singles, 10 kilometres",0,1,0,0
LIE,Cross Country Skiing Men's 15 kilometres,0,0,0,5
LIE,Cross Country Skiing Men's 30 kilometres,0,0,0,10
GER,Weightlifting Men's Featherweight,1,1,0,9
NZL,Weightlifting Men's Middleweight,0,0,0,2
AUT,"Fencing Women's Foil, Individual",2,0,1,14
AUT,"Fencing Women's Foil, Team",0,0,0,9
NGR,Weightlifting Women's Lightweight,0,0,0,2
JPN,Athletics Women's Javelin Throw,0,0,0,12
AUT,"Equestrianism Mixed Dressage, Individual",0,0,1,17
AUT,"Equestrianism Mixed Dressage, Team",0,0,0,7
JPN,Judo Men's Half-Lightweight,3,1,3,2
JPN,Cross Country Skiing Men's 10 kilometres,0,0,0,10
JPN,Cross Country Skiing Men's 30 kilometres,0,0,0,35
JPN,Cross Country Skiing Men's 10/15 kilometres Pursuit,0,0,0,10
JPN,Cross Country Skiing Men's 4 x 10 kilometres Relay,0,0,0,44
JPN,Cross Country Skiing Men's 15 kilometres,0,0,0,33
JPN,Cross Country Skiing Men's 10/10 kilometres Pursuit,0,0,0,4
JPN,Cross Country Skiing Men's 30 km Skiathlon,0,0,0,4
JPN,Cross Country Skiing Men's Team Sprint,0,0,0,6
AUT,"Athletics Men's 1,500 metres",0,0,0,13
GER,Taekwondo Men's Welterweight,0,1,0,1
CMR,Athletics Men's Long Jump,0,0,0,2
AFG,"Wrestling Men's Featherweight, Greco-Roman",0,0,0,3
UNK,Art Competitions Mixed Architecture,0,0,0,2
MEX,"Wrestling Men's Lightweight, Freestyle",0,0,0,8
ESP,Judo Men's Half-Middleweight,0,0,0,6
COL,Archery Men's Individual,0,0,0,3
GUA,Weightlifting Men's Featherweight,0,0,0,1
GUA,Shooting Mixed Trap,0,0,0,2
AUT,Judo Women's Lightweight,0,0,0,4
GER,"Shooting Men's Air Rifle, 10 metres",1,0,0,13
HUN,Weightlifting Men's Heavyweight,0,0,0,5
NZL,Shooting Men's Trap,0,0,0,4
ISR,Sailing Women's One Person Dinghy,0,0,0,2
PUR,Alpine Skiing Men's Super G,0,0,0,4
PUR,Alpine Skiing Men's Giant Slalom,0,0,0,4
PUR,Alpine Skiing Men's Slalom,0,0,0,4
GER,"Nordic Combined Men's Normal Hill / 10 km, Individual",0,0,1,7
GER,"Nordic Combined Men's Large Hill / 10 km, Individual",1,0,0,7
AUT,Biathlon Men's 4 x 7.5 kilometres Relay,4,4,0,40
AUT,Biathlon Men's 10 kilometres Sprint,1,1,0,36
GDR,"Shooting Men's Air Pistol, 10 metres",0,0,0,2
GDR,"Shooting Men's Free Pistol, 50 metres",0,0,0,2
GER,"Shooting Men's Air Pistol, 10 metres",0,0,0,11
AUT,Cross Country Skiing Men's Team Sprint,0,0,0,4
ITA,Freestyle Skiing Men's Slopestyle,0,0,0,1
FRG,Alpine Skiing Men's Super G,0,0,0,4
AUT,Biathlon Men's 12.5 kilometres Pursuit,0,1,0,14
AUT,Biathlon Men's 15 kilometres Mass Start,0,0,0,8
GBR,Cycling Men's Keirin,0,1,3,4
GBR,Handball Men's Handball,0,0,0,14
AUT,Synchronized Swimming Women's Solo,0,0,0,4
RUS,"Wrestling Men's Heavyweight, Greco-Roman",0,2,1,5
AUS,Weightlifting Men's Super-Heavyweight,1,0,1,8
AUS,Cycling Women's Omnium,1,0,0,1
CAN,Luge Mixed Team Relay,0,0,0,4
HUN,Triathlon Women's Olympic Distance,0,0,0,8
LBA,Swimming Women's 50 metres Freestyle,0,0,0,1
GER,"Art Competitions Mixed Literature, Epic Works",0,2,0,2
LCA,Athletics Men's High Jump,0,0,0,1
GBR,"Ski Jumping Men's Normal Hill, Individual",0,0,0,2
GBR,"Ski Jumping Men's Large Hill, Individual",0,0,0,2
BAH,Athletics Women's Long Jump,0,0,0,10
JAM,Taekwondo Men's Heavyweight,0,0,0,1
RSA,Badminton Women's Singles,0,0,0,2
ISL,Swimming Men's 200 metres Individual Medley,0,0,0,3
NED,Table Tennis Women's Team,0,0,0,9
GRE,"Athletics Women's 1,500 metres",0,0,0,2
TUR,Judo Men's Extra-Lightweight,0,0,0,3
MKD,Athletics Men's 400 metres,0,0,0,1
IRI,Cycling Men's Points Race,0,0,0,3
INA,Archery Men's Individual,0,0,0,9
INA,Archery Men's Team,0,0,0,3
IRL,Boxing Men's Light-Heavyweight,0,1,0,6
VEN,Art Competitions Mixed Unknown Event,0,0,0,1
NED,Rowing Men's Single Sculls,0,0,1,13
GBR,Badminton Women's Singles,0,0,0,12
HUN,Swimming Women's 200 metres Backstroke,0,1,3,10
HUN,Swimming Women's 400 metres Individual Medley,1,0,2,8
HUN,Swimming Women's 200 metres Individual Medley,0,0,1,12
AUT,"Equestrianism Men's Jumping, Individual",0,0,0,3
AUT,"Equestrianism Men's Jumping, Team",0,0,0,3
SUI,Athletics Women's Javelin Throw,0,0,0,2
AUT,Luge Men's Singles,2,2,1,40
GER,"Art Competitions Mixed Music, Compositions For Orchestra",0,0,1,0
SUI,Luge Mixed (Men)'s Doubles,0,0,0,4
TUR,"Art Competitions Mixed Architecture, Unknown Event",0,0,0,1
ESP,Snowboarding Men's Boardercross,0,0,0,7
HUN,Speed Skating Women's 500 metres,0,0,0,6
HUN,"Speed Skating Women's 1,000 metres",0,0,0,5
HUN,"Speed Skating Women's 1,500 metres",0,0,0,4
JPN,"Cycling Men's Individual Pursuit, 4,000 metres",0,0,0,3
SUI,"Art Competitions Mixed Literature, Epic Works",0,0,0,3
CHI,Athletics Men's 400 metres,0,0,0,5
CHI,Athletics Men's 4 x 400 metres Relay,0,0,0,4
BOH,"Shooting Men's Free Pistol, 25 metres",0,0,0,1
BOH,"Shooting Men's Military Revolver, 1873-1874 Gras Model, 20 metres",0,0,0,1
BOH,"Shooting Men's Free Rifle, Any Position, 300 metres",0,0,0,1
BOH,"Shooting Men's Military Rifle, 1873-1874 Gras Model, Kneeling Or Standing, 200 metres",0,0,0,1
BOH,"Shooting Men's Military Rifle, Kneeling Or Standing, 300 metres",0,0,0,1
AUT,Athletics Men's Long Jump,0,0,0,9
GDR,"Speed Skating Men's 5,000 metres",1,0,0,5
GDR,"Speed Skating Women's 5,000 metres",1,1,0,1
LUX,Boxing Men's Lightweight,0,0,0,4
AUT,Athletics Men's 400 metres Hurdles,0,0,0,5
FIN,"Equestrianism Mixed Dressage, Individual",0,0,0,14
FIN,Alpine Skiing Women's Giant Slalom,0,1,0,9
FIN,Alpine Skiing Women's Slalom,0,0,0,11
FIN,Sailing Mixed Two Person Keelboat,0,0,0,14
GDR,"Canoeing Men's Canadian Singles, Slalom",0,0,1,2
GER,"Athletics Men's 10,000 metres",0,1,0,16
FRG,"Canoeing Men's Kayak Singles, 500 metres",0,0,0,3
FRG,"Canoeing Men's Kayak Singles, 1,000 metres",0,0,0,5
AUT,Boxing Men's Lightweight,0,0,0,4
FRG,"Canoeing Men's Canadian Singles, 500 metres",0,0,0,2
FRG,"Canoeing Men's Canadian Singles, 1,000 metres",1,1,1,1
GER,Judo Women's Half-Middleweight,0,0,0,7
EGY,Swimming Men's 100 metres Butterfly,0,0,0,5
EGY,"Wrestling Women's Lightweight, Freestyle",0,0,0,1
NOR,Freestyle Skiing Men's Moguls,0,0,0,1
USA,Rhythmic Gymnastics Women's Group,0,0,0,11
SWE,Freestyle Skiing Women's Moguls,0,0,0,7
NOR,Sailing Women's Three Person Keelboat,0,0,0,6
GER,Cycling Men's Team Sprint,6,0,3,6
ISL,Athletics Men's Javelin Throw,0,0,0,9
ISL,Athletics Men's Triple Jump,0,1,0,2
ISL,Athletics Men's Long Jump,0,0,0,3
EST,Cross Country Skiing Men's Sprint,0,0,0,14
FIN,Hockey Men's Hockey,0,0,0,11
ISL,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0,0,0,1
ISL,Cross Country Skiing Men's 10 kilometres,0,0,0,4
ISL,Cross Country Skiing Men's 30 kilometres,0,0,0,16
ISL,Cross Country Skiing Men's 10/15 kilometres Pursuit,0,0,0,4
ROU,Figure Skating Mixed Pairs,0,0,0,2
FRG,Synchronized Swimming Women's Solo,0,0,0,6
CHI,Athletics Men's 200 metres,0,0,0,9
CHI,Athletics Men's 110 metres Hurdles,0,0,0,7
IRI,"Canoeing Men's Kayak Singles, 500 metres",0,0,0,1
IRI,"Canoeing Men's Kayak Singles, 1,000 metres",0,0,0,2
ITA,"Athletics Women's 10,000 metres",0,0,0,7
DEN,Athletics Women's High Jump,0,0,0,4
SWE,Cross Country Skiing Women's 15 km Skiathlon,0,2,0,9
CAM,Boxing Men's Bantamweight,0,0,0,1
SWE,Athletics Men's 100 metres,0,0,0,28
SWE,"Shooting Men's Trap, Team",6,0,0,12
KEN,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",0,0,0,4
FIN,"Gymnastics Men's Team All-Around, Free System",0,20,0,0
SWE,Table Tennis Women's Singles,0,0,0,7
UGA,Badminton Men's Singles,0,0,0,2
FIN,Nordic Combined Men's Individual,1,7,2,58
SWE,Freestyle Skiing Men's Ski Cross,0,0,0,7
FIN,Athletics Women's 400 metres,0,0,0,8
FIN,Athletics Women's 4 x 400 metres Relay,0,0,0,8
SWE,Sailing Men's Two Person Keelboat,2,0,2,2
GRE,"Athletics Men's 3,000 metres Walk",1,0,0,3
NGR,Judo Women's Lightweight,0,0,0,1
MAR,Cycling Men's 100 kilometres Team Time Trial,0,0,0,4
MAR,"Fencing Men's epee, Individual",0,0,0,6
SYR,Athletics Men's 400 metres,0,0,0,1
LIB,Judo Men's Half-Lightweight,0,0,0,3
LBA,Cycling Men's 100 kilometres Team Time Trial,0,0,0,4
EGY,Rowing Men's Single Sculls,0,0,0,8
SYR,"Athletics Men's 5,000 metres",0,0,0,1
MAR,"Wrestling Men's Light-Flyweight, Greco-Roman",0,0,0,2
EGY,Boxing Men's Flyweight,0,0,0,8
ALG,"Fencing Men's Foil, Individual",0,0,0,3
EGY,Swimming Men's 50 metres Freestyle,0,0,0,8
LIB,Swimming Men's 100 metres Backstroke,0,0,0,4
UAR,Shooting Men's Trap,0,0,0,2
EGY,Weightlifting Men's Heavyweight II,0,0,0,2
EGY,Weightlifting Men's Super-Heavyweight,0,0,0,6
MAR,Swimming Women's 100 metres Breaststroke,0,0,0,2
MAR,Swimming Women's 200 metres Breaststroke,0,0,0,2
MAR,Swimming Women's 400 metres Individual Medley,0,0,0,1
SYR,Boxing Men's Flyweight,0,0,0,3
SYR,Boxing Men's Welterweight,0,0,0,2
EGY,Table Tennis Women's Team,0,0,0,6
LIB,Swimming Men's 200 metres Breaststroke,0,0,0,1
MAR,Athletics Women's 100 metres,0,0,0,2
MAR,Athletics Women's 200 metres,0,0,0,1
SYR,"Wrestling Men's Light-Flyweight, Greco-Roman",0,0,0,4
LBA,Swimming Men's 100 metres Freestyle,0,0,0,2
LBA,Swimming Men's 100 metres Butterfly,0,0,0,1
EGY,"Fencing Women's Foil, Individual",0,0,0,9
EGY,"Fencing Women's Foil, Team",0,0,0,7
UAR,Boxing Men's Middleweight,0,0,0,1
EGY,"Wrestling Men's Welterweight, Greco-Roman",0,0,0,5
EGY,Athletics Men's Discus Throw,0,0,0,5
EGY,Beach Volleyball Women's Beach Volleyball,0,0,0,2
LBA,Archery Men's Individual,0,0,0,1
UAR,Boxing Men's Flyweight,1,0,0,0
EGY,"Equestrianism Mixed Jumping, Individual",0,0,0,10
EGY,"Equestrianism Mixed Jumping, Team",0,0,0,3
EGY,"Wrestling Men's Super-Heavyweight, Freestyle",0,0,0,4
UAR,Weightlifting Men's Middleweight,0,0,0,2
LIB,Swimming Women's 100 metres Freestyle,0,0,0,2
SYR,Athletics Men's Marathon,0,0,0,1
EGY,Shooting Women's Skeet,0,0,0,2
EGY,"Shooting Women's Air Pistol, 10 metres",0,0,0,2
EGY,"Shooting Women's Sporting Pistol, 25 metres",0,0,0,1
SYR,Athletics Men's Javelin Throw,0,0,0,1
UAR,"Fencing Men's Foil, Individual",0,0,0,3
SYR,Judo Men's Half-Middleweight,0,0,0,1
SUD,Athletics Women's 400 metres,0,0,0,2
LIB,Athletics Men's Shot Put,0,0,0,1
LIB,Weightlifting Men's Middle-Heavyweight,0,0,0,2
UAR,"Shooting Men's Rapid-Fire Pistol, 25 metres",0,0,0,1
LBA,Judo Men's Extra-Lightweight,0,0,0,1
SYR,"Wrestling Men's Lightweight, Greco-Roman",0,0,0,3
MAR,Athletics Men's 100 metres,0,0,0,4
LBA,Weightlifting Men's Middle-Heavyweight,0,0,0,2
MAR,"Wrestling Men's Featherweight, Greco-Roman",0,0,0,7
LBA,Table Tennis Men's Singles,0,0,0,1
LBA,Athletics Men's 800 metres,0,0,0,1
LIB,Boxing Men's Light-Heavyweight,0,0,0,1
LIB,Boxing Men's Light-Welterweight,0,0,0,2
SYR,Swimming Men's 50 metres Freestyle,0,0,0,1
SYR,Swimming Men's 400 metres Freestyle,0,0,0,2
SYR,"Swimming Men's 1,500 metres Freestyle",0,0,0,2
TUN,Boxing Men's Light-Heavyweight,0,0,0,2
MAR,"Shooting Men's Rapid-Fire Pistol, 25 metres",0,0,0,1
MAR,"Shooting Men's Free Pistol, 50 metres",0,0,0,1
SYR,"Wrestling Men's Bantamweight, Freestyle",0,0,0,1
SYR,"Wrestling Men's Light-Flyweight, Freestyle",0,0,0,2
MTN,Athletics Men's 100 metres,0,0,0,3
SYR,Athletics Women's 400 metres,0,0,0,1
SYR,Athletics Women's 800 metres,0,0,0,2
EGY,Cycling Men's Individual Time Trial,0,0,0,1
UAR,Boxing Men's Light-Welterweight,0,0,0,1
EGY,Boxing Men's Light-Middleweight,0,0,0,4
SYR,Judo Men's Extra-Lightweight,0,0,0,1
LBA,Swimming Men's 100 metres Breaststroke,0,0,0,1
EGY,Archery Men's Individual,0,0,0,6
SYR,"Wrestling Men's Middleweight, Greco-Roman",0,0,0,1
SYR,"Wrestling Men's Middleweight, Freestyle",0,0,0,2
EGY,Alpine Skiing Men's Downhill,0,0,0,1
EGY,Alpine Skiing Men's Giant Slalom,0,0,0,1
EGY,Alpine Skiing Men's Slalom,0,0,0,1
MAR,Gymnastics Women's Individual All-Around,0,0,0,1
MAR,Gymnastics Women's Floor Exercise,0,0,0,1
MAR,Gymnastics Women's Horse Vault,0,0,0,1
MAR,Gymnastics Women's Uneven Bars,0,0,0,1
MAR,Gymnastics Women's Balance Beam,0,0,0,1
EGY,Gymnastics Women's Individual All-Around,0,0,0,3
EGY,Gymnastics Women's Floor Exercise,0,0,0,4
EGY,Gymnastics Women's Uneven Bars,0,0,0,3
EGY,Gymnastics Women's Balance Beam,0,0,0,4
EGY,Taekwondo Women's Welterweight,0,0,0,2
EGY,Weightlifting Men's Heavyweight,0,0,0,5
UAR,"Wrestling Men's Bantamweight, Greco-Roman",0,0,0,1
EGY,"Canoeing Men's Kayak Singles, 200 metres",0,0,0,2
EGY,"Athletics Men's 1,500 metres",0,0,0,2
EGY,Shooting Mixed Trap,0,0,0,7
UAR,"Wrestling Men's Flyweight, Greco-Roman",0,1,0,0
QAT,Athletics Men's Hammer Throw,0,0,0,1
EGY,Swimming Men's 200 metres Backstroke,0,0,0,3
EGY,Swimming Men's 200 metres Individual Medley,0,0,0,4
EGY,Athletics Women's 800 metres,0,0,0,1
EGY,Athletics Men's Pole Vault,0,0,0,1
EGY,"Shooting Men's Free Rifle, Three Positions, 300 metres",0,0,0,2
SUD,Athletics Men's 100 metres,0,0,0,3
EGY,Swimming Women's 50 metres Freestyle,0,0,0,5
EGY,Swimming Women's 100 metres Freestyle,0,0,0,5
EGY,Swimming Women's 200 metres Freestyle,0,0,0,4
EGY,Swimming Women's 100 metres Backstroke,0,0,0,1
ALG,Taekwondo Men's Flyweight,0,0,0,1
LBA,"Athletics Men's 1,500 metres",0,0,0,2
EGY,"Wrestling Men's Light-Heavyweight, Freestyle",0,0,0,2
SYR,Judo Men's Half-Lightweight,0,0,0,1
GBR,Weightlifting Men's Lightweight,1,0,0,18
GER,Athletics Women's Triple Jump,0,0,0,3
AUT,"Shooting Men's Running Target, Single Shot",0,0,0,4
AUT,"Shooting Men's Running Target, Single Shot, Team",0,0,0,4
AUT,"Shooting Men's Running Target, Double Shot",0,0,0,1
CAN,"Equestrianism Men's Three-Day Event, Individual",0,0,0,10
CAN,"Equestrianism Men's Three-Day Event, Team",3,0,0,7
CAN,"Shooting Mixed Rapid-Fire Pistol, 25 metres",0,0,0,6
FIJ,Archery Men's Individual,0,0,0,3
HUN,"Speed Skating Men's 5,000 metres",0,0,0,11
CGO,Athletics Men's Shot Put,0,0,0,1
CGO,Athletics Men's High Jump,0,0,0,1
GBR,"Short Track Speed Skating Men's 1,000 metres",0,0,0,16
MDA,Swimming Men's 100 metres Backstroke,0,0,0,3
MDA,Swimming Men's 200 metres Backstroke,0,0,0,3
NOR,Short Track Speed Skating Men's 500 metres,0,0,0,1
NOR,"Short Track Speed Skating Men's 1,000 metres",0,0,0,2
AHO,"Shooting Men's Air Pistol, 10 metres",0,0,0,1
ANG,"Athletics Women's 1,500 metres",0,0,0,1
ANG,"Athletics Women's 3,000 metres",0,0,0,1
POR,Tennis Men's Singles,0,0,0,4
LIB,Judo Men's Half-Middleweight,0,0,0,3
MEX,Sailing Women's One Person Dinghy,0,0,0,4
FRA,"Rowing Men's Coxed Fours, Inriggers",0,0,0,5
SUD,Athletics Men's 110 metres Hurdles,0,0,0,3
KEN,"Wrestling Men's Flyweight, Greco-Roman",0,0,0,1
KEN,"Wrestling Men's Flyweight, Freestyle",0,0,0,1
SWE,"Fencing Women's epee, Individual",0,0,0,2
COK,Sailing Men's One Person Dinghy,0,0,0,1
ISL,Athletics Women's Pole Vault,1,0,0,3
MEX,"Shooting Mixed Free Rifle, Three Positions, 300 metres",0,0,0,4
MEX,"Shooting Mixed Small-Bore Rifle, Three Positions, 50 metres",0,0,0,5
CRO,Athletics Men's Shot Put,0,0,0,7
LAT,Art Competitions Mixed Music,0,0,0,1
LIE,"Cycling Women's Road Race, Individual",0,0,0,2
FRG,Athletics Women's 800 metres,0,0,1,4
GBR,"Shooting Men's Running Target, Single Shot, Team",0,4,0,4
GBR,"Weightlifting Men's Unlimited, One Hand",0,0,1,0
GBR,"Weightlifting Men's Unlimited, Two Hands",0,1,0,0
GBR,"Wrestling Men's Unlimited Class, Greco-Roman",0,0,0,1
CHI,Swimming Men's 50 metres Freestyle,0,0,0,2
PHI,Swimming Women's 200 metres Freestyle,0,0,0,3
PHI,Swimming Women's 400 metres Freestyle,0,0,0,2
PHI,Swimming Women's 800 metres Freestyle,0,0,0,1
GBR,Boxing Men's Light-Welterweight,1,0,0,12
SWE,"Shooting Women's Sporting Pistol, 25 metres",0,0,0,7
NZL,Cycling Women's Omnium,0,0,0,2
HKG,Sailing Mixed Two Person Heavyweight Dinghy,0,0,0,8
EST,Football Men's Football,0,0,0,11
NED,Judo Men's Half-Lightweight,0,0,0,2
NED,Judo Men's Lightweight,0,0,0,2
SUR,Judo Men's Middleweight,0,0,0,1
FIN,"Shooting Men's Small-Bore Rifle, Prone, 50 metres",0,0,0,29
FIN,"Canoeing Men's Kayak Fours, 1,000 metres",0,0,0,16
RSA,Art Competitions Mixed Sculpturing,0,0,0,2
SWE,Cross Country Skiing Men's 10/10 kilometres Pursuit,1,0,0,2
ESP,"Canoeing Men's Canadian Singles, Slalom",0,0,0,8
CMR,Boxing Men's Featherweight,0,0,0,3
ARG,Athletics Men's Shot Put,0,0,0,7
BEL,Art Competitions Mixed Painting,1,0,0,4
CYP,Sailing Men's Two Person Dinghy,0,0,0,6
PLW,"Wrestling Men's Featherweight, Greco-Roman",0,0,0,1
NOR,Art Competitions Mixed Music,0,0,0,2
ISR,"Shooting Men's Running Target, 10 metres",0,0,0,1
EGY,"Wrestling Men's Heavyweight, Freestyle",0,0,0,1
AUT,Cross Country Skiing Women's 5 kilometres,0,0,0,10
AUT,Cross Country Skiing Women's 10 kilometres,0,0,0,12
AUT,Cross Country Skiing Women's 20 kilometres,0,0,0,3
GBS,"Wrestling Men's Bantamweight, Freestyle",0,0,0,1
GBS,"Wrestling Men's Featherweight, Freestyle",0,0,0,1
MDA,Athletics Men's Shot Put,0,0,0,4
AUT,"Speed Skating Men's 5,000 metres",0,0,0,32
AUT,"Speed Skating Men's 10,000 metres",1,1,0,21
TTO,Athletics Women's 400 metres,0,0,0,1
TAN,"Athletics Women's 1,500 metres",0,0,0,2
PUR,"Shooting Men's Rapid-Fire Pistol, 25 metres",0,0,0,5
ARM,Athletics Men's Long Jump,0,0,0,4
CAN,Judo Men's Middleweight,1,0,0,8
BEL,Athletics Women's 80 metres Hurdles,0,0,0,1
BEL,Athletics Women's Pentathlon,0,0,0,1
JPN,Judo Women's Half-Middleweight,1,0,3,3
FRA,"Shooting Mixed Small-Bore Rifle, Prone, 50 metres",0,0,0,6
FRA,Diving Men's Synchronized Springboard,0,0,0,2
FRA,Diving Men's Synchronized Platform,0,0,0,2
GER,"Canoeing Men's Kayak Doubles, 200 metres",0,0,0,4
CMR,Athletics Women's 200 metres,0,0,0,5
MEX,Figure Skating Women's Singles,0,0,0,2
